"","COUNTRY","NAME_1","MAIZ_add_t_l_ph_h_hp","SORG_add_t_l_ph_h_hp","BEAN_add_t_l_ph_h_hp","CHIC_add_t_l_ph_h_hp","LENT_add_t_l_ph_h_hp","WHEA_add_t_l_ph_h_hp","BARL_add_t_l_ph_h_hp","ACOF_add_t_l_ph_h_hp","RCOF_add_t_l_ph_h_hp","PMIL_add_t_l_ph_h_hp","SMIL_add_t_l_ph_h_hp","POTA_add_t_l_ph_h_hp","SWPO_add_t_l_ph_h_hp","CASS_add_t_l_ph_h_hp","COWP_add_t_l_ph_h_hp","PIGE_add_t_l_ph_h_hp","SOYB_add_t_l_ph_h_hp","GROU_add_t_l_ph_h_hp","SUGC_add_t_l_ph_h_hp","COTT_add_t_l_ph_h_hp","COCO_add_t_l_ph_h_hp","TEAS_add_t_l_ph_h_hp","TOBA_add_t_l_ph_h_hp","MAIZ_add_t_l_ph_l_hp","SORG_add_t_l_ph_l_hp","BEAN_add_t_l_ph_l_hp","CHIC_add_t_l_ph_l_hp","LENT_add_t_l_ph_l_hp","WHEA_add_t_l_ph_l_hp","BARL_add_t_l_ph_l_hp","ACOF_add_t_l_ph_l_hp","RCOF_add_t_l_ph_l_hp","PMIL_add_t_l_ph_l_hp","SMIL_add_t_l_ph_l_hp","POTA_add_t_l_ph_l_hp","SWPO_add_t_l_ph_l_hp","CASS_add_t_l_ph_l_hp","COWP_add_t_l_ph_l_hp","PIGE_add_t_l_ph_l_hp","SOYB_add_t_l_ph_l_hp","GROU_add_t_l_ph_l_hp","SUGC_add_t_l_ph_l_hp","COTT_add_t_l_ph_l_hp","COCO_add_t_l_ph_l_hp","TEAS_add_t_l_ph_l_hp","TOBA_add_t_l_ph_l_hp","MAIZ_add_t_h_ph_h_hp","SORG_add_t_h_ph_h_hp","BEAN_add_t_h_ph_h_hp","CHIC_add_t_h_ph_h_hp","LENT_add_t_h_ph_h_hp","WHEA_add_t_h_ph_h_hp","BARL_add_t_h_ph_h_hp","ACOF_add_t_h_ph_h_hp","RCOF_add_t_h_ph_h_hp","PMIL_add_t_h_ph_h_hp","SMIL_add_t_h_ph_h_hp","POTA_add_t_h_ph_h_hp","SWPO_add_t_h_ph_h_hp","CASS_add_t_h_ph_h_hp","COWP_add_t_h_ph_h_hp","PIGE_add_t_h_ph_h_hp","SOYB_add_t_h_ph_h_hp","GROU_add_t_h_ph_h_hp","SUGC_add_t_h_ph_h_hp","COTT_add_t_h_ph_h_hp","COCO_add_t_h_ph_h_hp","TEAS_add_t_h_ph_h_hp","TOBA_add_t_h_ph_h_hp","MAIZ_add_t_h_ph_l_hp","SORG_add_t_h_ph_l_hp","BEAN_add_t_h_ph_l_hp","CHIC_add_t_h_ph_l_hp","LENT_add_t_h_ph_l_hp","WHEA_add_t_h_ph_l_hp","BARL_add_t_h_ph_l_hp","ACOF_add_t_h_ph_l_hp","RCOF_add_t_h_ph_l_hp","PMIL_add_t_h_ph_l_hp","SMIL_add_t_h_ph_l_hp","POTA_add_t_h_ph_l_hp","SWPO_add_t_h_ph_l_hp","CASS_add_t_h_ph_l_hp","COWP_add_t_h_ph_l_hp","PIGE_add_t_h_ph_l_hp","SOYB_add_t_h_ph_l_hp","GROU_add_t_h_ph_l_hp","SUGC_add_t_h_ph_l_hp","COTT_add_t_h_ph_l_hp","COCO_add_t_h_ph_l_hp","TEAS_add_t_h_ph_l_hp","TOBA_add_t_h_ph_l_hp","total","MAIZ_add_t_profit","SORG_add_t_profit","BEAN_add_t_profit","CHIC_add_t_profit","LENT_add_t_profit","WHEA_add_t_profit","BARL_add_t_profit","ACOF_add_t_profit","RCOF_add_t_profit","PMIL_add_t_profit","SMIL_add_t_profit","POTA_add_t_profit","SWPO_add_t_profit","CASS_add_t_profit","COWP_add_t_profit","PIGE_add_t_profit","SOYB_add_t_profit","GROU_add_t_profit","SUGC_add_t_profit","COTT_add_t_profit","COCO_add_t_profit","TEAS_add_t_profit","TOBA_add_t_profit","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"1","Ethiopia","Addis Abeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2","Ethiopia","Afar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"3","Ethiopia","Amhara",133.224834925428,32.1880528675094,21.0046605110654,0,0,42.8175799450291,17.0103803717575,0,0,0,0,22.0536158914633,0.0357291990739319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.171829835591,30.7495559869196,158.406471417658,57.5231609270408,0.0475467106176646,30.7415323087173,13.8119532334862,0,0,0,31.8485169455172,12.8262581277629,0.073063219102893,0,0,0,1.20187570402686,89.0424943084254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838.7,277.396664761019,62.937608854429,179.411131928723,57.5231609270408,0.0475467106176646,73.5591122537464,30.8223336052437,0,0,0,31.8485169455172,34.8798740192262,0.108792418176825,0,0,0,1.20187570402686,89.0424943084254,0,0,0,0,0,268.334853711327,0,570.444258724866,0,838.7,100
"4","Ethiopia","Benshangul-Gumaz",27.4711398650347,36.9790734004241,122.121886597643,10.7088626806671,1.46458561844041,28.3076319079721,1.08104004807483,0,0,0,27.4077535355286,21.8493669539627,0.22201166011682,0,0,0,0.855563287948115,122.440253292089,0,0,0,0,0,0,0,1.94940005851309,0.0170426496929983,0.0200742275371201,0,0,0,0,0,0,0,0,0,0,0,0,3.05166622032399,0,0,0,0,0,0,0,3.65652887765194,0.0100766762121089,0.0480073183099088,0,0,0,0,0,0,0,0,0,0,0,0,7.92190813952055,0,0,0,0,0,0,0,0.535464453299809,0.0058887319440678,0.00558416079337659,0,0,0,0,0,0,0,0,0,0,0,0,0.676688925620994,0,0,0,0,0,418.8,27.4711398650347,36.9790734004241,128.263279987108,10.7418707385163,1.53825132508081,28.3076319079721,1.08104004807483,0,0,0,27.4077535355286,21.8493669539627,0.22201166011682,0,0,0,0.855563287948115,134.090516577554,0,0,0,0,0,400.909168847902,5.03818315606721,11.6365210116945,1.22362627165825,412.6,98.5
"5","Ethiopia","Dire Dawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6","Ethiopia","Gambela Peoples",0,0,1.19806250054413,0.213135297501868,0.518768751361453,0,0,0,0,0,0,0,0,0,0,0,0,0.618378728199171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357897045368929,0,0.0188896009747151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127474470353803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.68343401626686,0.213135297501868,0.537658352336168,0,0,0,0,0,0,0,0,0,0,0,0,0.618378728199171,0,0,0,0,0,2.54834527760662,0,0.376786646343645,0.127474470353803,2.9,96.7
"7","Ethiopia","Harari People",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"8","Ethiopia","Oromia",135362.132200332,61029.475622433,9555.28377457336,3463.66440046169,5986.41337545762,14370.6220060318,6237.89837401281,2798.83171362971,0,0,6282.6545799483,2196.64842547866,4346.9188378648,0,0,0,684.328276483743,909.394134637662,0,0.697098451470064,0,0,4.02233388117936,0,0,0.807062139825028,0.5361753115975,3.12825186563276,0,0,0,0,0,0,0,0,0,0,0,0,0.237085217610002,0,0,0,0,0,24011.0382705084,8864.4404081019,1948.47087797308,1500.75598546876,510.092592468387,4812.00455700583,1834.92529910296,75.995110921916,0,0,918.192732630641,576.664162913415,329.114347139425,0,0,0,100.343035882279,443.996895549221,0,0,0,0,0.204022834429296,0,0,4.187976189622,0.266596988437865,0.154976316735075,0,0,0,0,0,0,0,0,0,0,0,0,2.14983301195897,0,0,0,0,0,299166.7,159373.17047084,69893.9160305349,11508.7496908759,4965.22315823048,6499.78919610837,19182.6265630376,8072.82367311576,2874.82682455163,0,0,7200.84731257894,2773.31258839208,4676.03318500422,0,0,0,784.671312366021,1355.77794841645,0,0.697098451470064,0,0,4.22635671560866,253228.985153678,4.70857453466529,45926.2382985006,6.7593825067539,299155.1,100
"9","Ethiopia","Somali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10","Ethiopia","Southern Nations, Nationalities",801.176597470186,1366.45837393122,1420.57097555822,9.04466904464434,9.7241087425015,222.685844411161,129.852178556826,0,0,0,5.93768883542989,80.2425494052376,3.12979165334659,0,0,0,0.30553330607299,1.78133495245757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.496986129396,191.502279842847,2315.18952398085,36.0146660426832,16.411997172782,266.724270570629,200.419762957461,0,0,0,2.26466282725185,234.871161068651,0.115058206766711,0,0,0,0.359810229445154,9.64659461939523,0,0,0,0,0,0,0,1.26873886441222,0.0330706535642975,0.0138795247477761,0,0,0,0,0,0,0,0,0,0,0,0,0.00456006971932241,0,0,0,0,0,7522.2,997.673583599582,1557.96065377406,3737.02923840347,45.0924057408919,26.1499854400312,489.41011498179,330.271941514287,0,0,0,8.20235166268174,315.113710473889,3.2448498601133,0,0,0,0.665343535518144,11.4324896415721,0,0,0,0,0,4050.9096458673,0,3470.01677364815,1.32024911244361,7520.9,100
