"","COUNTRY","NAME_1","MAIZ_add_t_l_ph_h_hp","SORG_add_t_l_ph_h_hp","BEAN_add_t_l_ph_h_hp","CHIC_add_t_l_ph_h_hp","LENT_add_t_l_ph_h_hp","WHEA_add_t_l_ph_h_hp","BARL_add_t_l_ph_h_hp","ACOF_add_t_l_ph_h_hp","RCOF_add_t_l_ph_h_hp","PMIL_add_t_l_ph_h_hp","SMIL_add_t_l_ph_h_hp","POTA_add_t_l_ph_h_hp","SWPO_add_t_l_ph_h_hp","CASS_add_t_l_ph_h_hp","COWP_add_t_l_ph_h_hp","PIGE_add_t_l_ph_h_hp","SOYB_add_t_l_ph_h_hp","GROU_add_t_l_ph_h_hp","SUGC_add_t_l_ph_h_hp","COTT_add_t_l_ph_h_hp","COCO_add_t_l_ph_h_hp","TEAS_add_t_l_ph_h_hp","TOBA_add_t_l_ph_h_hp","MAIZ_add_t_l_ph_l_hp","SORG_add_t_l_ph_l_hp","BEAN_add_t_l_ph_l_hp","CHIC_add_t_l_ph_l_hp","LENT_add_t_l_ph_l_hp","WHEA_add_t_l_ph_l_hp","BARL_add_t_l_ph_l_hp","ACOF_add_t_l_ph_l_hp","RCOF_add_t_l_ph_l_hp","PMIL_add_t_l_ph_l_hp","SMIL_add_t_l_ph_l_hp","POTA_add_t_l_ph_l_hp","SWPO_add_t_l_ph_l_hp","CASS_add_t_l_ph_l_hp","COWP_add_t_l_ph_l_hp","PIGE_add_t_l_ph_l_hp","SOYB_add_t_l_ph_l_hp","GROU_add_t_l_ph_l_hp","SUGC_add_t_l_ph_l_hp","COTT_add_t_l_ph_l_hp","COCO_add_t_l_ph_l_hp","TEAS_add_t_l_ph_l_hp","TOBA_add_t_l_ph_l_hp","MAIZ_add_t_h_ph_h_hp","SORG_add_t_h_ph_h_hp","BEAN_add_t_h_ph_h_hp","CHIC_add_t_h_ph_h_hp","LENT_add_t_h_ph_h_hp","WHEA_add_t_h_ph_h_hp","BARL_add_t_h_ph_h_hp","ACOF_add_t_h_ph_h_hp","RCOF_add_t_h_ph_h_hp","PMIL_add_t_h_ph_h_hp","SMIL_add_t_h_ph_h_hp","POTA_add_t_h_ph_h_hp","SWPO_add_t_h_ph_h_hp","CASS_add_t_h_ph_h_hp","COWP_add_t_h_ph_h_hp","PIGE_add_t_h_ph_h_hp","SOYB_add_t_h_ph_h_hp","GROU_add_t_h_ph_h_hp","SUGC_add_t_h_ph_h_hp","COTT_add_t_h_ph_h_hp","COCO_add_t_h_ph_h_hp","TEAS_add_t_h_ph_h_hp","TOBA_add_t_h_ph_h_hp","MAIZ_add_t_h_ph_l_hp","SORG_add_t_h_ph_l_hp","BEAN_add_t_h_ph_l_hp","CHIC_add_t_h_ph_l_hp","LENT_add_t_h_ph_l_hp","WHEA_add_t_h_ph_l_hp","BARL_add_t_h_ph_l_hp","ACOF_add_t_h_ph_l_hp","RCOF_add_t_h_ph_l_hp","PMIL_add_t_h_ph_l_hp","SMIL_add_t_h_ph_l_hp","POTA_add_t_h_ph_l_hp","SWPO_add_t_h_ph_l_hp","CASS_add_t_h_ph_l_hp","COWP_add_t_h_ph_l_hp","PIGE_add_t_h_ph_l_hp","SOYB_add_t_h_ph_l_hp","GROU_add_t_h_ph_l_hp","SUGC_add_t_h_ph_l_hp","COTT_add_t_h_ph_l_hp","COCO_add_t_h_ph_l_hp","TEAS_add_t_h_ph_l_hp","TOBA_add_t_h_ph_l_hp","total","MAIZ_add_t","SORG_add_t","BEAN_add_t","CHIC_add_t","LENT_add_t","WHEA_add_t","BARL_add_t","ACOF_add_t","RCOF_add_t","PMIL_add_t","SMIL_add_t","POTA_add_t","SWPO_add_t","CASS_add_t","COWP_add_t","PIGE_add_t","SOYB_add_t","GROU_add_t","SUGC_add_t","COTT_add_t","COCO_add_t","TEAS_add_t","TOBA_add_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"1","Uganda","Adjumani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.934113454996,44.9232306327281,253.628869228361,0,0,0,0,0,0.000289135950426709,0,4.07958724687887,0,168.567991162135,0,0.0495904924778849,81.7231004949261,0.152848037740321,129.042100214897,0,2.32737613185818e-05,0,0,0.000120051235262184,0.345014348601665,0.247688597547516,23.570573486075,0,0,0,0,0,0,0,0,0,0.751629709898581,0,0.438519757542638,9.10410928041445,0.00020379475901805,11.3425551084039,0,0,0,0,0,876.9,149.279127803597,45.1709192302757,277.199442714436,0,0,0,0,0,0.000289135950426709,0,4.07958724687887,0,169.319620872034,0,0.488110250020523,90.8272097753406,0.153051832499339,140.384655323301,0,2.32737613185818e-05,0,0,0.000120051235262184,0,0,831.101863426087,45.8002940832428,831.1,94.8
"2","Uganda","Apac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13655.2751119383,1005.82071936559,23299.2122962507,0,0,0,0,0,620.59844706977,0,2645.73400224449,402.624823362509,6406.21655947177,857.916468019873,518.856186753959,4074.15353899693,24435.8736233748,9144.94285820839,571.620080606929,224.992562006665,19.6462907258396,21.558608715405,44.1806473926302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87949.2,13655.2751119383,1005.82071936559,23299.2122962507,0,0,0,0,0,620.59844706977,0,2645.73400224449,402.624823362509,6406.21655947177,857.916468019873,518.856186753959,4074.15353899693,24435.8736233748,9144.94285820839,571.620080606929,224.992562006665,19.6462907258396,21.558608715405,44.1806473926302,0,0,87949.2228245045,0,87949.2,100
"3","Uganda","Arua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.368415996994,234.543682112919,835.325607160823,8.82625577981179,0,2.47472467563909,0.00869828731524511,1.58155880741549,0,8.37513949308436,416.24350659875,17.6968658620104,963.975604911663,4.72021476052914,63.3580324246291,200.455652627554,41.6175601107897,1171.9220325145,1.14753439430382,3.39056004952071,0.0394904027516568,0.034401822208201,0.807556746925617,6.66513078659046,6.78974392058322,24.5407412175557,0,0,0,0,0.048868640457449,0,0,0,0,16.3479803822473,0,1.45321202672682,6.98445562698599,1.06819341708484,34.5251928606588,0,0.0292651612692989,0,0,0.00945869381647552,4567.5,499.033546783585,241.333426033502,859.866348378379,8.82625577981179,0,2.47472467563909,0.00869828731524511,1.63042744787294,0,8.37513949308436,416.24350659875,17.6968658620104,980.32358529391,4.72021476052914,64.811244451356,207.44010825454,42.6857535278745,1206.44722537516,1.14753439430382,3.41982521079001,0.0394904027516568,0.034401822208201,0.817015440742093,0,0,4468.91309554014,98.4622427339764,4469,97.8
"4","Uganda","Bugiri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.29334497427,25.5466932222489,416.520746103354,0,0,0,0,0,0.629297979544728,0,52.9441306681483,0,393.155323244087,0,2.68841961854811,6945.5758528727,61.7234532646789,386.400621709339,0,0.229755766014523,0,0,0.0613677011390799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9662.8,1377.29334497427,25.5466932222489,416.520746103354,0,0,0,0,0,0.629297979544728,0,52.9441306681483,0,393.155323244087,0,2.68841961854811,6945.5758528727,61.7234532646789,386.400621709339,0,0.229755766014523,0,0,0.0613677011390799,0,0,9662.76900712407,0,9662.8,100
"5","Uganda","Bundibugyo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928043402966622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8438066312604,0,0,0,0,0,0,0,0,0,0,0,0,7.33297964840745e-05,0,10.11800202221,0,0,0,0,0,29.9,0,0,19.771850034227,0,0,0,0,0,0,0,0,0,0,0,0,7.33297964840745e-05,0,10.11800202221,0,0,0,0,0,0,0,0.928043402966622,28.9618819832669,0.9,3
"6","Uganda","Bushenyi",28467.5882748529,254.928748712125,5362.59374039037,236.50371518258,0,315.301353370393,0,2.51166821254417,0.00243859041759445,0,822.737341097242,906.315749170316,1601.47201762119,0,1.37708056380274,0,55.0899257590822,141.909295231353,0,0.349520106009821,0,0.0249357120945659,6.54171156566058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.621793737897,2.53861713935066,45.6366949136063,15.8943439241432,0,4.84548787277163,0,0,0,0,30.160251920579,42.6374545271251,71.0331234395235,0,0.521657602104007,0,6.23336170941946,30.0083487801365,0,0,0,0,0,0,0,0.00590563252660083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28468017278381,0,0,0,0,0,38603.7,28644.2100685908,257.467365851476,5408.2363409365,252.398059106723,0,320.146841243165,0,2.51166821254417,0.00243859041759445,0,852.89759301782,948.953203697441,1672.50514106072,0,1.89873816590675,0,61.3232874685017,174.202324184273,0,0.349520106009821,0,0.0249357120945659,6.54171156566058,38175.2475161381,0,426.131135566656,2.29058580531041,38601.4,100
"7","Uganda","Busia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.286713776404,63.8749863128281,207.767943574811,0,0,0,0,0,2.8367166064292,2.49408783578318,27.9064547465358,0,502.943624485811,0,2.00514725105,797.302588845176,46.9336021636673,65.317583743672,0,1.02029720878089,0,0,0.446860418577186,0,0,4.47931743340405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495744431802244,0,0,0,0,0,2358.1,632.286713776404,63.8749863128281,212.247261008215,0,0,0,0,0,2.8367166064292,2.49408783578318,27.9064547465358,0,502.943624485811,0,2.00514725105,797.302588845176,46.9336021636673,65.8133281754743,0,1.02029720878089,0,0,0.446860418577186,0,0,2353.13660696953,4.97506186520629,2353.1,99.8
"8","Uganda","Gulu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882.33231242017,719.933348211785,7660.89515292984,0,0,0,0,0,70.8490901649767,0,1015.66231740821,5.33265420697698,2868.39844166993,5.04790554421962,5.10302817335045,1016.57316009125,1044.59236833711,5907.83981817326,7.51505633485627,21.3618991967446,0.000346585932998272,0.256704656345803,4.78780941569901,1.97123877605385,0.722508983291674,42.6816029492989,0,0,0,0,0,0.179734429151292,0,0.986605093311043,0,3.06196088555041,0,0,2.59895825649573,0.742758373251475,23.2160083455754,0,0.00930727132971043,0,0,0.0125317032395058,22312.6,1884.30355119622,720.655857195077,7703.57675587914,0,0,0,0,0,71.028824594128,0,1016.64892250152,5.33265420697698,2871.46040255548,5.04790554421962,5.10302817335045,1019.17211834775,1045.33512671037,5931.05582651884,7.51505633485627,21.3712064680743,0.000346585932998272,0.256704656345803,4.80034111893852,0,0,22236.4814135207,76.183215066549,22236.5,99.7
"9","Uganda","Hoima",1.09615140059046,0.00952845781443984,9.99407294220578,0,0,0,0,0,0,0,0.0554476479527934,0.0576451771296154,0.826298507320924,0,0.00383885541217695,1.02447710481009,0.852857742931472,13.5113475895275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.31506986575,2.31684833993281,119.144973332309,0,0,0,0,0,3.32292230441847,0,22.8149059712978,39.4706436708891,353.833664079441,0.291696462006747,17.4352477613485,25.9377209932261,1.73628924540117,285.825173230228,0.518574647346991,1.2374803772332,0.0157879137783852,0.0154023971489803,0.246730399861135,3.2292416110749,0.0173364307471943,8.01729269636604,0,0,0,0,0,0,0,0.170379415657259,0.532632768879208,2.45949996470976,0,0.0202995112220988,0.987488600939564,0.0911001287541056,11.9579855525324,0,0,0,0,0,1295.4,370.640462877415,2.34371322849445,137.15633897088,0,0,0,0,0,3.32292230441847,0,23.0407330349079,40.0609216168979,357.119462551471,0.291696462006747,17.4593861279828,27.9496866989757,2.68024711708675,311.294506372288,0.518574647346991,1.2374803772332,0.0157879137783852,0.0154023971489803,0.246730399861135,27.4316654256953,0,1240.47913099162,27.4832566808825,1267.9,97.9
"10","Uganda","Iganga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12594.2459921257,40.0834599593473,2954.0603591084,0,0,0,0,0,17.7312167086867,0,336.472160097172,0,10760.4212297956,0,33.6501207335977,852.40837485036,524.62627747629,2600.76828490584,0,6.6616555824775,0,0,1.38678877747109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30722.5,12594.2459921257,40.0834599593473,2954.0603591084,0,0,0,0,0,17.7312167086867,0,336.472160097172,0,10760.4212297956,0,33.6501207335977,852.40837485036,524.62627747629,2600.76828490584,0,6.6616555824775,0,0,1.38678877747109,0,0,30722.515920121,0,30722.5,100
"11","Uganda","Jinja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5046030860143,0.240994011392009,48.681082692871,0,0,0,0,0,0,0,2.66236258233473,0.194690615880432,103.888685932262,0,0.144320318001724,0,3.29790336370409,35.972335719623,0,0,0,0,0,0,0,2.21527008557387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682476096964109,0,0,0,0,0,246.4,48.5046030860143,0.240994011392009,50.8963527784448,0,0,0,0,0,0,0,2.66236258233473,0.194690615880432,103.888685932262,0,0.144320318001724,0,3.29790336370409,36.6548118165871,0,0,0,0,0,0,0,243.586978322083,2.89774618253798,243.6,98.9
"12","Uganda","Kabale",366.351670917367,312.819658635852,2751.72749188994,0,0,42.1940186335752,0,0.669316376558642,0,0,2.60178249115677,1973.38842307618,894.334857279091,0,12.1286839147262,0,1.82812101435778,49.4370386284472,0,0,0,0,0.0761348345364669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5232390817058,7.78454698913564,324.774479876168,0.0164460472098233,0,0.620434461039609,0,0,0,0,0.148369325425523,13.7860643136551,5.18707371331915,0,0.0873259958732258,0,0.0104845696798062,14.7355122828808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6787.3,378.874909999073,320.604205624988,3076.50197176611,0.0164460472098233,0,42.8144530946148,0,0.669316376558642,0,0,2.75015181658229,1987.17448738984,899.52193099241,0,12.2160099105995,0,1.83860558403759,64.172550911328,0,0,0,0,0.0761348345364669,6407.5571976918,0,379.673976656093,0,6787.3,100
"13","Uganda","Kabarole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01582174425737,0.710253418769845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700407978572848,0,0,0,0,0,0,0,6.04386357132637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2035632652857,1.290507426924,0,0,0,0,0,0,0,0,0,0,0,0.00215137232919813,0,1.00465236772118,0,0,0,0,0,48,0,0,44.2632485808694,2.00076084569384,0,0,0,0,0,0,0,0,0,0,0,0.00215137232919813,0,1.70506034629403,0,0,0,0,0,0,5.42648314160006,6.04386357132637,36.5008744322601,6,12.5
"14","Uganda","Kaberamaido",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.15806505084,1471.5128640509,2282.18876806288,0,0,0,0,0,137.414581961865,0,744.075223100237,0.13246373369835,1665.21814056883,35.2947377214569,685.649708481081,142.736880596892,314.055365194157,836.711513516639,68.2864127164421,52.9860132726979,0,2.69332281188041,10.0749067950691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9458.2,1009.15806505084,1471.5128640509,2282.18876806288,0,0,0,0,0,137.414581961865,0,744.075223100237,0.13246373369835,1665.21814056883,35.2947377214569,685.649708481081,142.736880596892,314.055365194157,836.711513516639,68.2864127164421,52.9860132726979,0,2.69332281188041,10.0749067950691,0,0,9458.18896763557,0,9458.2,100
"15","Uganda","Kalangala",2608.43459963704,0.000301370307389259,439.76610481624,0,0,0,0,0,0,0,0.00052121533623066,0,0.0894037680967763,0,0,0,0,0.490277926783353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3048.8,2608.43459963704,0.000301370307389259,439.76610481624,0,0,0,0,0,0,0,0.00052121533623066,0,0.0894037680967763,0,0,0,0,0.490277926783353,0,0,0,0,0,3048.7812087338,0,0,0,3048.8,100
"16","Uganda","Kampala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
