"","COUNTRY","NAME_1","MAIZ_add_usd_l_ph_h_hp","SORG_add_usd_l_ph_h_hp","BEAN_add_usd_l_ph_h_hp","CHIC_add_usd_l_ph_h_hp","LENT_add_usd_l_ph_h_hp","WHEA_add_usd_l_ph_h_hp","BARL_add_usd_l_ph_h_hp","ACOF_add_usd_l_ph_h_hp","RCOF_add_usd_l_ph_h_hp","PMIL_add_usd_l_ph_h_hp","SMIL_add_usd_l_ph_h_hp","POTA_add_usd_l_ph_h_hp","SWPO_add_usd_l_ph_h_hp","CASS_add_usd_l_ph_h_hp","COWP_add_usd_l_ph_h_hp","PIGE_add_usd_l_ph_h_hp","SOYB_add_usd_l_ph_h_hp","GROU_add_usd_l_ph_h_hp","SUGC_add_usd_l_ph_h_hp","COTT_add_usd_l_ph_h_hp","COCO_add_usd_l_ph_h_hp","TEAS_add_usd_l_ph_h_hp","TOBA_add_usd_l_ph_h_hp","MAIZ_add_usd_l_ph_l_hp","SORG_add_usd_l_ph_l_hp","BEAN_add_usd_l_ph_l_hp","CHIC_add_usd_l_ph_l_hp","LENT_add_usd_l_ph_l_hp","WHEA_add_usd_l_ph_l_hp","BARL_add_usd_l_ph_l_hp","ACOF_add_usd_l_ph_l_hp","RCOF_add_usd_l_ph_l_hp","PMIL_add_usd_l_ph_l_hp","SMIL_add_usd_l_ph_l_hp","POTA_add_usd_l_ph_l_hp","SWPO_add_usd_l_ph_l_hp","CASS_add_usd_l_ph_l_hp","COWP_add_usd_l_ph_l_hp","PIGE_add_usd_l_ph_l_hp","SOYB_add_usd_l_ph_l_hp","GROU_add_usd_l_ph_l_hp","SUGC_add_usd_l_ph_l_hp","COTT_add_usd_l_ph_l_hp","COCO_add_usd_l_ph_l_hp","TEAS_add_usd_l_ph_l_hp","TOBA_add_usd_l_ph_l_hp","MAIZ_add_usd_h_ph_h_hp","SORG_add_usd_h_ph_h_hp","BEAN_add_usd_h_ph_h_hp","CHIC_add_usd_h_ph_h_hp","LENT_add_usd_h_ph_h_hp","WHEA_add_usd_h_ph_h_hp","BARL_add_usd_h_ph_h_hp","ACOF_add_usd_h_ph_h_hp","RCOF_add_usd_h_ph_h_hp","PMIL_add_usd_h_ph_h_hp","SMIL_add_usd_h_ph_h_hp","POTA_add_usd_h_ph_h_hp","SWPO_add_usd_h_ph_h_hp","CASS_add_usd_h_ph_h_hp","COWP_add_usd_h_ph_h_hp","PIGE_add_usd_h_ph_h_hp","SOYB_add_usd_h_ph_h_hp","GROU_add_usd_h_ph_h_hp","SUGC_add_usd_h_ph_h_hp","COTT_add_usd_h_ph_h_hp","COCO_add_usd_h_ph_h_hp","TEAS_add_usd_h_ph_h_hp","TOBA_add_usd_h_ph_h_hp","MAIZ_add_usd_h_ph_l_hp","SORG_add_usd_h_ph_l_hp","BEAN_add_usd_h_ph_l_hp","CHIC_add_usd_h_ph_l_hp","LENT_add_usd_h_ph_l_hp","WHEA_add_usd_h_ph_l_hp","BARL_add_usd_h_ph_l_hp","ACOF_add_usd_h_ph_l_hp","RCOF_add_usd_h_ph_l_hp","PMIL_add_usd_h_ph_l_hp","SMIL_add_usd_h_ph_l_hp","POTA_add_usd_h_ph_l_hp","SWPO_add_usd_h_ph_l_hp","CASS_add_usd_h_ph_l_hp","COWP_add_usd_h_ph_l_hp","PIGE_add_usd_h_ph_l_hp","SOYB_add_usd_h_ph_l_hp","GROU_add_usd_h_ph_l_hp","SUGC_add_usd_h_ph_l_hp","COTT_add_usd_h_ph_l_hp","COCO_add_usd_h_ph_l_hp","TEAS_add_usd_h_ph_l_hp","TOBA_add_usd_h_ph_l_hp","total","MAIZ_add_usd","SORG_add_usd","BEAN_add_usd","CHIC_add_usd","LENT_add_usd","WHEA_add_usd","BARL_add_usd","ACOF_add_usd","RCOF_add_usd","PMIL_add_usd","SMIL_add_usd","POTA_add_usd","SWPO_add_usd","CASS_add_usd","COWP_add_usd","PIGE_add_usd","SOYB_add_usd","GROU_add_usd","SUGC_add_usd","COTT_add_usd","COCO_add_usd","TEAS_add_usd","TOBA_add_usd","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"1","Nigeria","Abia",16470876.3254655,2218.80677050264,0,0,0,0,0,0,1991.13181541123,0,0,85741.9778857518,11591237.7102448,7059704.64999651,906203.00008238,0,0,35404.6099820925,0,0,19075.3951767655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377744.36166459,1622.7825019671,0,0,0,0,0,0,116.029065083645,0,0,100206.737193536,1497886.89576937,246804.746039623,59838.422557258,0,0,82632.8960851372,0,0,1867.87608192703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39541174.5,17848620.68713,3841.58927246975,0,0,0,0,0,0,2107.16088049488,0,0,185948.715079288,13089124.6060142,7306509.39603614,966041.422639639,0,0,118037.50606723,0,0,20943.2712586926,0,0,36172453.6074197,0,3368720.74695849,0,39541174.5,100
"2","Nigeria","Adamawa",7630.65449858344,9422.39328468423,0,0,0,0,0,0,0,301.780699833224,0,516.236294764818,48.0523759616625,2.12001246958488,13457.4061962392,0,0,46110.8919776474,0,319.426879170161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30301.9023668226,14944.0225340106,8842.43065058124,0,0,0,0,23.7191875833349,357.096587663979,2877.12565289163,0,856.566515552258,679.231653723356,24.7052681554339,15221.0497117283,0,0.123252013777631,181589.16692278,128.055859278662,1041.4455954411,0,0,206.945110042238,4727.52435776835,5333.68153357178,295.07203503624,0,0,0,0,0,0,189.979523755388,0,1401.89955806906,37.4368828619444,0,7596.17128365533,0,0,178473.159488188,0,16.5959473437938,0,0,0,532973.9,42660.0812231744,29700.0973522666,9137.50268561748,0,0,0,0,23.7191875833349,357.096587663979,3368.88587648024,0,2774.70236838614,764.720912546963,26.8252806250188,36274.6271916228,0,0.123252013777631,406173.218388615,128.055859278662,1377.46842195505,0,0,206.945110042238,77808.9622193537,0,257093.586868268,198071.52061025,334902.5,62.8
"3","Nigeria","Akwa Ibom",20730548.242334,0,0,0,0,0,0,0,3211.263090762,0,0,0,4482204.53209882,40364526.115039,70031.9459545536,0,0,0,0,0,10529.3671716791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94876.4175385372,0,0,0,0,0,0,0,4.89968058918225,0,0,0,21134.2226260863,15640.4087020217,4215.66847937335,0,0,0,0,0,0.755915811094729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65796923.9,20825424.6598726,0,0,0,0,0,0,0,3216.16277135118,0,0,0,4503338.75472491,40380166.523741,74247.6144339269,0,0,0,0,0,10530.1230874902,0,0,65661051.4656888,0,135872.372942419,0,65796923.9,100
"4","Nigeria","Anambra",2393339.59114421,118285.52042327,0,0,0,0,0,0,149.157638242928,0,0,902440.097139356,2582531.85988839,2409237.86382579,3886.95957112531,0,0,11512.0264184271,68.1882087589676,0,12.8826079195009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175030.4956707,134150.500658788,0,0,0,0,0,0,94.6579312257097,368.249934465014,0,527172.678323652,2537043.35068526,1546992.44276112,3510.4638376744,0,0,6038.1116718661,0,1.65668587103001,0.112148276258565,0,0,3201.26085309616,383.012542060929,0,0,0,0,0,0,0,6.64745674658057,0,1381.91176554413,3067.99722271775,0,34.1971525832338,0,0,386.478336539462,0,0,0,0,0,15360328.4,4571571.347668,252819.033624119,0,0,0,0,0,0,243.815569468638,374.897391211594,0,1430994.68722855,5122643.20779636,3956230.30658691,7431.62056138294,0,0,17936.6164268327,68.1882087589676,1.65668587103001,12.9947561957595,0,0,8421464.14686549,0,6930402.72030889,8461.50532928825,15351866.9,99.9
"5","Nigeria","Bauchi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.753797712168,0,0,0,0,0,235.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.753797712168,0,0,0,0,0,0,0,0,235.753797712168,0,0
"6","Nigeria","Bayelsa",3220234.05342709,15547.4468532835,0,0,0,0,0,0,28.9463518068742,0,0,87983.3440090025,740949.953811014,89764.5196790352,155943.296016672,0,0,29160.9528482844,19524.1828908745,0,16.7115965329742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17779.3917424419,335.205947909222,0,0,0,0,0,0,0,0,0,623.376253321844,0,0,0,0,0,362.428352708885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4378253.9,3238013.44516953,15882.6528011927,0,0,0,0,0,0,28.9463518068742,0,0,88606.7202623243,740949.953811014,89764.5196790352,155943.296016672,0,0,29523.3812009933,19524.1828908745,0,16.7115965329742,0,0,4359153.40748359,0,19100.4022963819,0,4378253.9,100
"7","Nigeria","Benue",68737.6963608665,30557.1529353815,0,0,0,0,0,0,20.2820418345644,21690.0275886883,0,102832.041751225,141885.615887107,55239.134404771,38045.6214870259,0,74368.627033364,372280.401447688,0,0,2287.97867860995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343022.763920865,244487.955395773,0,0,0,0,0,0,52.0627633828701,104498.44402688,0,209824.954687136,706990.746396835,93389.5855672181,234758.39153154,0,1083881.15023479,5679894.18042005,0,0,229.78848856305,0,0,1828.46724941186,1877.9303194371,0,0,0,0,0,0,0,682.358976709724,0,1361.97339235915,3521.52024192756,0,1492.94691200432,0,3940.32994417191,337161.339286491,0,0,0,0,0,9960841.7,413588.927531143,276923.038650592,0,0,0,0,0,0,72.3448052174346,126870.830592278,0,314018.96983072,852397.882525869,148628.719971989,274296.95993057,0,1162190.10721233,6389335.92115422,0,0,2517.767167173,0,0,907944.579616562,0,8701030.02343303,351866.866322512,9608974.7,96.5
"8","Nigeria","Borno",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22437.051796903,0,0,0,0,0,22437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22437.051796903,0,0,0,0,0,0,0,0,22437.051796903,0,0
"9","Nigeria","Cross River",21631251.608367,34883.3192226541,39610.7959473366,0,0,1334.27354796714,0,539.563088390214,19075.0146018659,74220.7828014636,0,77314.8141127859,19262601.7099002,15276243.3789457,66551.7439800482,0,60280.6916959737,1303900.38915634,5184.26808014578,9279.5770271254,2994041.78296343,1309.88675380083,2310.25443529812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228818.28903114,11952.055092656,0,0,0,0,0,0,54.0183390797735,3713.14425087342,0,40737.445119943,1054411.32948089,219650.037205701,14349.8224843312,0,31548.2611105619,363385.183796368,0,0,13853.5564661413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12313.6051749408,0,0,0,0,0,63854720.7,22860069.8973981,46835.3743153101,39610.7959473366,0,0,1334.27354796714,0,539.563088390214,19129.0329409456,77933.927052337,0,118052.259232729,20317013.039381,15495893.4161514,80901.5664643794,0,91828.9528065356,1679599.17812765,5184.26808014578,9279.5770271254,3007895.33942957,1309.88675380083,2310.25443529812,60859933.8546275,0,2982473.14237768,12313.6051749408,63842407.1,100
"10","Nigeria","Delta",19792980.781529,8784.48780694932,0,0,0,0,0,0,1124.64162667077,0,0,2672278.94923311,5620620.81630373,7480131.50930321,5657.87082614004,0,0,233274.751255301,190.847463597827,15.1340684796052,522.197583305484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327547.99598064,2551.23674205755,0,0,0,0,0,0,31.3020799538912,0,0,288641.321657006,396809.112069347,44381.7515784138,2444.81940248708,0,0,26947.5448725322,0,0,131.074765905268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37905068.1,21120528.7775096,11335.7245490069,0,0,0,0,0,0,1155.94370662466,0,0,2960920.27089012,6017429.92837307,7524513.26088163,8102.69022862712,0,0,260222.296127833,190.847463597827,15.1340684796052,653.272349210752,0,0,35815581.9869995,0,2089486.15914834,0,37905068.1,100
