"","COUNTRY","NAME_1","MAIZ_add_usd_l_ph_h_hp","SORG_add_usd_l_ph_h_hp","BEAN_add_usd_l_ph_h_hp","CHIC_add_usd_l_ph_h_hp","LENT_add_usd_l_ph_h_hp","WHEA_add_usd_l_ph_h_hp","BARL_add_usd_l_ph_h_hp","ACOF_add_usd_l_ph_h_hp","RCOF_add_usd_l_ph_h_hp","PMIL_add_usd_l_ph_h_hp","SMIL_add_usd_l_ph_h_hp","POTA_add_usd_l_ph_h_hp","SWPO_add_usd_l_ph_h_hp","CASS_add_usd_l_ph_h_hp","COWP_add_usd_l_ph_h_hp","PIGE_add_usd_l_ph_h_hp","SOYB_add_usd_l_ph_h_hp","GROU_add_usd_l_ph_h_hp","SUGC_add_usd_l_ph_h_hp","COTT_add_usd_l_ph_h_hp","COCO_add_usd_l_ph_h_hp","TEAS_add_usd_l_ph_h_hp","TOBA_add_usd_l_ph_h_hp","MAIZ_add_usd_l_ph_l_hp","SORG_add_usd_l_ph_l_hp","BEAN_add_usd_l_ph_l_hp","CHIC_add_usd_l_ph_l_hp","LENT_add_usd_l_ph_l_hp","WHEA_add_usd_l_ph_l_hp","BARL_add_usd_l_ph_l_hp","ACOF_add_usd_l_ph_l_hp","RCOF_add_usd_l_ph_l_hp","PMIL_add_usd_l_ph_l_hp","SMIL_add_usd_l_ph_l_hp","POTA_add_usd_l_ph_l_hp","SWPO_add_usd_l_ph_l_hp","CASS_add_usd_l_ph_l_hp","COWP_add_usd_l_ph_l_hp","PIGE_add_usd_l_ph_l_hp","SOYB_add_usd_l_ph_l_hp","GROU_add_usd_l_ph_l_hp","SUGC_add_usd_l_ph_l_hp","COTT_add_usd_l_ph_l_hp","COCO_add_usd_l_ph_l_hp","TEAS_add_usd_l_ph_l_hp","TOBA_add_usd_l_ph_l_hp","MAIZ_add_usd_h_ph_h_hp","SORG_add_usd_h_ph_h_hp","BEAN_add_usd_h_ph_h_hp","CHIC_add_usd_h_ph_h_hp","LENT_add_usd_h_ph_h_hp","WHEA_add_usd_h_ph_h_hp","BARL_add_usd_h_ph_h_hp","ACOF_add_usd_h_ph_h_hp","RCOF_add_usd_h_ph_h_hp","PMIL_add_usd_h_ph_h_hp","SMIL_add_usd_h_ph_h_hp","POTA_add_usd_h_ph_h_hp","SWPO_add_usd_h_ph_h_hp","CASS_add_usd_h_ph_h_hp","COWP_add_usd_h_ph_h_hp","PIGE_add_usd_h_ph_h_hp","SOYB_add_usd_h_ph_h_hp","GROU_add_usd_h_ph_h_hp","SUGC_add_usd_h_ph_h_hp","COTT_add_usd_h_ph_h_hp","COCO_add_usd_h_ph_h_hp","TEAS_add_usd_h_ph_h_hp","TOBA_add_usd_h_ph_h_hp","MAIZ_add_usd_h_ph_l_hp","SORG_add_usd_h_ph_l_hp","BEAN_add_usd_h_ph_l_hp","CHIC_add_usd_h_ph_l_hp","LENT_add_usd_h_ph_l_hp","WHEA_add_usd_h_ph_l_hp","BARL_add_usd_h_ph_l_hp","ACOF_add_usd_h_ph_l_hp","RCOF_add_usd_h_ph_l_hp","PMIL_add_usd_h_ph_l_hp","SMIL_add_usd_h_ph_l_hp","POTA_add_usd_h_ph_l_hp","SWPO_add_usd_h_ph_l_hp","CASS_add_usd_h_ph_l_hp","COWP_add_usd_h_ph_l_hp","PIGE_add_usd_h_ph_l_hp","SOYB_add_usd_h_ph_l_hp","GROU_add_usd_h_ph_l_hp","SUGC_add_usd_h_ph_l_hp","COTT_add_usd_h_ph_l_hp","COCO_add_usd_h_ph_l_hp","TEAS_add_usd_h_ph_l_hp","TOBA_add_usd_h_ph_l_hp","total","MAIZ_add_usd_profit","SORG_add_usd_profit","BEAN_add_usd_profit","CHIC_add_usd_profit","LENT_add_usd_profit","WHEA_add_usd_profit","BARL_add_usd_profit","ACOF_add_usd_profit","RCOF_add_usd_profit","PMIL_add_usd_profit","SMIL_add_usd_profit","POTA_add_usd_profit","SWPO_add_usd_profit","CASS_add_usd_profit","COWP_add_usd_profit","PIGE_add_usd_profit","SOYB_add_usd_profit","GROU_add_usd_profit","SUGC_add_usd_profit","COTT_add_usd_profit","COCO_add_usd_profit","TEAS_add_usd_profit","TOBA_add_usd_profit","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"1","Ethiopia","Addis Abeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"2","Ethiopia","Afar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"3","Ethiopia","Amhara",37009.8591422838,10369.3812312682,15173.7667531937,0,0,18914.6659407166,4763.75702311069,0,0,0,0,9479.74679094551,10.386478170792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40050.9343283271,9905.96946118614,114432.834952116,39173.2725913148,53.9084604983081,13580.0718973759,3868.0375030378,0,0,0,12204.3516935222,5513.36705621886,21.239477793211,0,0,0,556.107888253229,55157.3730993541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390239,77060.793470611,20275.3506924543,129606.60170531,39173.2725913148,53.9084604983081,32494.7378380925,8631.79452614849,0,0,0,12204.3516935222,14993.1138471644,31.625955964003,0,0,0,556.107888253229,55157.3730993541,0,0,0,0,0,95721.5633596893,0,294517.468408998,0,390239,100
"4","Ethiopia","Benshangul-Gumaz",7631.48265450665,11912.8084959466,88220.8508781374,7292.73548553432,1660.54717418774,12504.8963953467,302.745265463356,0,0,0,10502.6511548146,9391.95038516085,64.5387895959596,0,0,0,395.869133333593,75845.6149017844,0,0,0,0,0,0,0,1408.24660226986,11.6060444409318,22.7601591815867,0,0,0,0,0,0,0,0,0,0,0,0,1890.3546401797,0,0,0,0,0,0,0,2641.47646121576,6.86221650044619,54.4306974997746,0,0,0,0,0,0,0,0,0,0,0,0,4907.22599702601,0,0,0,0,0,0,0,386.819521063782,4.01022645391017,6.33132150753038,0,0,0,0,0,0,0,0,0,0,0,0,419.174954975924,0,0,0,0,0,237486,7631.48265450665,11912.8084959466,92657.3934626868,7315.21397292961,1744.06935237663,12504.8963953467,302.745265463356,0,0,0,10502.6511548146,9391.95038516085,64.5387895959596,0,0,0,395.869133333593,83062.370493966,0,0,0,0,0,225726.690713812,3332.96744607207,7609.99537224199,816.336024001147,233336.7,98.3
"5","Ethiopia","Dire Dawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"6","Ethiopia","Gambela Peoples",0,0,865.480350393079,145.145137598772,588.180010293615,0,0,0,0,0,0,0,0,0,0,0,0,383.054703182977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.544825574515,0,21.417029585132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0875573835875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2353.9,0,0,1216.11273335118,145.145137598772,609.597039878747,0,0,0,0,0,0,0,0,0,0,0,0,383.054703182977,0,0,0,0,0,1981.86020146844,0,279.961855159647,92.0875573835875,2261.8,96.1
"7","Ethiopia","Harari People",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"8","Ethiopia","Oromia",37603600.3252522,19660645.5717668,6902736.99875179,2358755.45671441,6787395.48509385,6348222.27116453,1746923.43964229,1662785.92106741,0,0,2407513.23503619,944229.325692003,1263649.3061673,0,0,0,316638.693529028,563324.196701299,0,361.689531545243,0,0,11906.1082882909,0,0,583.0216898096,365.135387197897,3546.81196525443,0,0,0,0,0,0,0,0,0,0,0,0,146.862438048515,0,0,0,0,0,6670266.43154723,2855679.47747003,1407575.36224775,1022014.82610422,578342.981340657,2125703.01305733,513870.830013783,45148.6953987103,0,0,351851.455144062,247879.090428331,95673.5407134307,0,0,0,46428.7227027303,275033.876947965,0,0,0,0,603.907589910715,0,0,3025.39399938293,181.552549126186,175.712147914228,0,0,0,0,0,0,0,0,0,0,0,0,1331.71405925798,0,0,0,0,0,104824116.5,44273866.7567995,22516325.0492368,8313920.77668874,3381316.97075496,7369460.99054767,8473925.28422185,2260794.26965607,1707934.61646612,0,0,2759364.69018025,1192108.41612033,1359322.84688073,0,0,0,363067.416231758,839836.650146571,0,361.689531545243,0,0,12510.0158782016,88578688.024399,4641.83148031044,16236072.2107061,4714.37275568132,104814760.2,100
"9","Ethiopia","Somali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"10","Ethiopia","Southern Nations, Nationalities",222566.858777218,440204.565161942,1026220.47274326,6159.4196194028,11025.1944922482,98371.4717686305,36365.1026048392,0,0,0,2275.32236173673,34492.2598618414,909.830433627853,0,0,0,141.370260719973,1103.44793629984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54586.8627467462,61692.459451373,1672492.91212376,24525.9875750673,18607.9223945002,117825.446524575,56127.5546162368,0,0,0,867.818795402911,100959.36858536,33.4474207070828,0,0,0,166.484193164273,5975.58303698438,0,0,0,0,0,0,0,916.536955651384,22.5211150772866,15.7366051590285,0,0,0,0,0,0,0,0,0,0,0,0,2.82473518763427,0,0,0,0,0,3994654.8,277153.721523964,501897.024613315,2699629.92182267,30707.9283095474,29648.8534919074,216196.918293206,92492.6572210761,0,0,0,3143.14115713964,135451.628447201,943.277854334936,0,0,0,307.854453884245,7081.85570847185,0,0,0,0,0,1879835.31602176,0,2113861.84746388,957.619411075334,3993697.2,100
